1509,file/Interview Physics.pdf,Interview Notice for the Post of Assistant Professor/ Teaching Assistant (Contractual) in Department of Physics,.pdf,Interview Physics.pdf
1508,file/Provisional List IMCA 2023- waiting -3 On spot.pdf,Notification Regarding On Spot Counselling cum Admission for Integrated- MCA Programme-2023,.pdf,Provisional List IMCA 2023- waiting -3 On spot.pdf
1507,file/PG extension 07 (1) (2).pdf,"Last Date for Admission to Various Postgraduate Programs is extended till August 20th, 2023",.pdf,PG extension 07 (1) (2).pdf
1505,file/CamScanner 08-11-2023 14.56 (1).pdf,Interview Notice for the Post of Assistant Professor/ Teaching Assistant (Contractual) in Department of Islamic Studies,.pdf,CamScanner 08-11-2023 14.56 (1).pdf
1504,file/Provisional List IMCA 2023- waiting -2.pdf,Provisional Category-wise list-III of the Candidates for admission to IMCA-Programme- 2023,.pdf,Provisional List IMCA 2023- waiting -2.pdf
1503,file/Ph.D Result Notification of Mr. Neetan SharmaDepartment of Electrical Engineerng.pdf,"Ph.D. Result Notification of Mr. Neetan Sharma, Department of Electrical Engineering",.pdf,Ph.D Result Notification of Mr. Neetan SharmaDepartment of Electrical Engineerng.pdf
1502,file/B.TECH(LATERAL ENTRY LIST).pdf,"Provisional admission list for B.Tech., Lateral Entry [NON CUET] -2023",.pdf,B.TECH(LATERAL ENTRY LIST).pdf
1501,file/Ph.D Result Notification of Mr. Zishan Ahmad WaniDeptof Botany.pdf,"Ph.D. Result Notification of Mr. Zishan Ahmad Wani, Dept. of Botany",.pdf,Ph.D Result Notification of Mr. Zishan Ahmad WaniDeptof Botany.pdf
1500,file/Provisional List IMCA 2023- waiting -1.pdf,Provisional Category-wise list-II of the Candidates for admission to IMCA-Programme- 2023,.pdf,Provisional List IMCA 2023- waiting -1.pdf
1499,file/spot UG copy copy.pdf,Spot Counseling / admission to the vacant seats in undergraduate programs,.pdf,spot UG copy copy.pdf
1497,file/lateral entry counselling copy-1.pdf,"Admission Counseling Notice for B.Tech. Lateral Entry ",.pdf,lateral entry counselling copy-1.pdf
1496,file/Important Notice regarding Healthwell being of students.pdf,Important Notice Regarding Health & Well Being of Students,.pdf,Important Notice regarding Healthwell being of students.pdf
1495,file/extensionmesstendernoticeformat.pdf,"Extension Notice | Last date for submission of Tender for providing catering services in the University Hostels extended to August 31, 2023.",.pdf,extensionmesstendernoticeformat.pdf
1494,file/baarabicMerit list 2023.pdf,Provisional list of the Candidates for admission to B.A. Arabic (Hons.)-Programme- 2023,.pdf,baarabicMerit list 2023.pdf
1493,file/Provisional List IMCA 2023.pdf,Provisional Category-wise list of the Candidates for admission to IMCA-Programme- 2023,.pdf,Provisional List IMCA 2023.pdf
1492,file/Advertisement_NFST_2023_24.pdf,National Fellowship for Higher Education of ST Students for the year 2023-24.,.pdf,Advertisement_NFST_2023_24.pdf
1491,file/noncuet2023applicant list.pdf,"Provisional admission list for B.Tech. [NON CUET] -2023 ",.pdf,noncuet2023applicant list.pdf
1489,file/DOC-20230802-WA0011..pdf,Interview Notice for the Post of Assistant Professor/ Teaching Assistant (Contractual) in Centre for Hospitality and Tourism,.pdf,DOC-20230802-WA0011..pdf
1488,file/Adobe Scan 01 Aug 2023 (1).pdf,"Pre Submission Presentation of Ph.D. Scholar-Ms. Aasima Nazir, Department of Economics",.pdf,Adobe Scan 01 Aug 2023 (1).pdf
1487,file/3rd Selection List GAT-B 2023.pdf,SELECTION LIST-III OF THE PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO M.Sc. BIOTECHNOLOGY - 2023 (GAT-B),.pdf,3rd Selection List GAT-B 2023.pdf
1486,file/DOC-20230731-WA0011..pdf,Counseling Notification for admission to Undergraduate Programs,.pdf,DOC-20230731-WA0011..pdf
1484,file/Admsion CUET PG (2).pdf,Registration Notification for Admission to PG Programmes through CUET-2023,.pdf,Admsion CUET PG (2).pdf
1482,file/2nd Selection List GAT-B 2023.pdf,SELECTION LIST-II OF THE PROVISIONALLY SELECTED CANDIDATES FOR ADMISSION TO M.Sc. BIOTECHNOLOGY - 2023 (GAT-B),.pdf,2nd Selection List GAT-B 2023.pdf
1480,file/CIRCULAR_  CAS TEACHING.pdf,Circular Regarding CAS,.pdf,CIRCULAR_  CAS TEACHING.pdf
1479,file/Ph.D Viva Vice Mr. Neetan Sharma Dept. of Electrical Engineering.pdf,"Ph.D. Viva Voce  Notification of Mr. Neetan Sharma, Dept. of Electrical Engineering",.pdf,Ph.D Viva Vice Mr. Neetan Sharma Dept. of Electrical Engineering.pdf
1478,file/Condolence Message on Sad Demise of Father of Mr. Zakir Hussain Section OfficerBGSBU.pdf,"Condolence Message on Sad Demise of Father of Mr. Zakir Hussain, Section Officer, BGSBU",.pdf,Condolence Message on Sad Demise of Father of Mr. Zakir Hussain Section OfficerBGSBU.pdf
1477,file/DOC-20230718-WA0008..pdf,Registration Notification for for Admission to UG Programmes through CUET-2023,.pdf,DOC-20230718-WA0008..pdf
1476,file/Updated mess tender for web.pdf,E -Tenders for providing catering services in the University Hostels.,.pdf,Updated mess tender for web.pdf
1475,file/Ist Selection List GAT-B 2023 .pdf,LIST OF THE PROVISIONALLY SELECTED CANDIDATES FOR  ADMISSION TO M.Sc. BIOTECHNOLOGY - 2023 (GAT-B),.pdf,Ist Selection List GAT-B 2023 .pdf
1474,file/hostel Fee Notification sshall.pdf,Hostel Fee Notification | Sir Syed Hall,.pdf,hostel Fee Notification sshall.pdf
1473,file/DOC-20230712-WA0082.pdf,Circular Regarding Course Content,.pdf,DOC-20230712-WA0082.pdf
1472,file/Coordinator order of CRGPK.pdf,"Dr. Mohammad Rafiq Anjum to look after the responsibilities of Coordinator centre for research in  Gojri, Pahari and Kashmiri Languages",.pdf,Coordinator order of CRGPK.pdf
1471,file/Fee circular B. Tech2023.pdf,"Notification Regarding Semester Fee for B.Tech. Programme (Odd Semester, June-Dec,2023 )",.pdf,Fee circular B. Tech2023.pdf
1470,file/Fee circular of P. G 2023.pdf,"Notification Regarding Semester Fee for U.G., P.G., Diploma Programme (Odd Semester, June-Dec,2023 )",.pdf,Fee circular of P. G 2023.pdf
1469,file/letter-1.pdf,"Last Date for Admission to UG, PG and Diploma Programmes Extended to July 15, 2023",.pdf,letter-1.pdf
1468,file/DocScanner 22 Jun 2023 4-25 pm (1).pdf,Summer vacation Notification for Nursing College kishtwar,.pdf,DocScanner 22 Jun 2023 4-25 pm (1).pdf
1467,file/GAT-B Admission  2023.pdf,Advertisement for Admission in DBT-Supported M.Sc. Bioresources Biotechnology Programme through Graduate Aptitude Test - Biotechnology (GAT-B)-2023,.pdf,GAT-B Admission  2023.pdf
1466,file/Ph.D Result Notification of Ms. Priyanka KumariDepartment of Botany.pdf,"Ph.D. Result Notification of Ms. Priyanka Kumari, Department of Botany",.pdf,Ph.D Result Notification of Ms. Priyanka KumariDepartment of Botany.pdf
1465,file/Admission PGDJMC  2023 - Copy (1)-1.pdf,"Admission Notification for PG Diploma in Journalism and Mass Communication ",.pdf,Admission PGDJMC  2023 - Copy (1)-1.pdf
1464,file/Ph.D Result Notification of Mr. Ommar AliDepartment of Education.pdf,"Ph.D. Result Notification of Mr. Ommar Ali, Department of Education",.pdf,Ph.D Result Notification of Mr. Ommar AliDepartment of Education.pdf
1463,file/Survey Committee for the year 2023-2024..pdf,Survey Committee for the year 2023-2024.,.pdf,Survey Committee for the year 2023-2024..pdf
1462,file/Notification change of Nomenclature Ph.D._M.Phil CS &IT.pdf,"Nomenclature Change in M.Phil., Ph.D. Degree in CS & IT. based on respective P.G. Discipline",.pdf,Notification change of Nomenclature Ph.D._M.Phil CS &IT.pdf
1461,file/academic arrangement extension notice.pdf,"Extension Notice | Last date for the submission of online application forms for the position of contractual Assistant Professors / contractual Teaching Assistants  extended till June 05, 2023.",.pdf,academic arrangement extension notice.pdf
1459,file/Ph.D Result Notification of Yaser Rafiq mirDepartment of Biotechnology.pdf,"Ph.D. Result Notification of Mr. Yaser Rafiq Mir, Department of Biotechnology",.pdf,Ph.D Result Notification of Yaser Rafiq mirDepartment of Biotechnology.pdf
1458,file/(Session 2023-24) Entrance Test Syllabus  for M.Sc. Environmental Sciences.pdf,Entrance Test Syllabus for M.Sc. Environmental Sciences | 2023-24,.pdf,(Session 2023-24) Entrance Test Syllabus  for M.Sc. Environmental Sciences.pdf
1457,file/2023 Nursing Academic Arrangement Advertisement - Copy - Copy.pdf,Applications are Invited for Academic Arrangement in Teaching at Nursing Colleges of the University,.pdf,2023 Nursing Academic Arrangement Advertisement - Copy - Copy.pdf
1456,file/Ph.D. Admission Advertisement 2023 (1).pdf,Ph.D. Admission Notification-2023,.pdf,Ph.D. Admission Advertisement 2023 (1).pdf
1455,file/DocScanner 23 May 2023 4-23 pm.pdf,"Pre Ph.D. Presentation Notification of Mr. Sadakat Akram, Ms. Rukhsana Majeed,  Department of Management Studies",.pdf,DocScanner 23 May 2023 4-23 pm.pdf
1454,file/Pre Ph.D. Submission Notification of Ms. Farhana AjazDepartment of Computer Science.pdf,"Pre Ph.D. Submission Notification of Ms. Farhana Ajaz, Department of Computer Science",.pdf,Pre Ph.D. Submission Notification of Ms. Farhana AjazDepartment of Computer Science.pdf
1452,file/Summer Vacations 2023.pdf,Summer Vacations Notification - 2023,.pdf,Summer Vacations 2023.pdf
1451,file/Detailed Advertisement Academic Arrangement.pdf,Detailed Advertisement Notice for Academic Arrangement in Teaching- 2023,.pdf,Detailed Advertisement Academic Arrangement.pdf
1450,file/Short Advertisement Academic Arrangement (1).pdf,Advertisement Notice for Academic Arrangement in Teaching- 2023,.pdf,Short Advertisement Academic Arrangement (1).pdf
1448,file/PHD RESULT MANAGEMENT.pdf,"Ph.D. Result Notification of Mr. Syed Mohd Murtuza Bukhari, Department of Management Studies",.pdf,PHD RESULT MANAGEMENT.pdf
1447,file/IMG-20230503-WA0007.pdf,"Ph.D. Viva Voce Notice of Mr.Yaser Rafiq Mir, Department of Biotechnology",.pdf,IMG-20230503-WA0007.pdf
1446,file/Syllabus Entrance Gojri & Pahari.pdf,Entrance Test Syllabus for Admission to  M.A. Gojri and Pahari- 2023,.pdf,Syllabus Entrance Gojri & Pahari.pdf
1445,file/Admission notification 02 of 2023 copy-3.pdf,"Admission Notification for B.Tech., Diploma, UG, PG Programmes- 2023",.pdf,Admission notification 02 of 2023 copy-3.pdf
1443,file/University examination Postponement.pdf,"Notice regarding Postponement of B.Sc. Nursing Examination ",.pdf,University examination Postponement.pdf
1442,file/pgcuet2023.pdf,Notification for Admission to Post-Graduate programmes through CUET,.pdf,pgcuet2023.pdf
1441,file/Office Memo _ filling of vacant seats of Nursing colleges under Management Quota.pdf,Office Memo Regarding filling of vacant seats of Nursing colleges under Management Quota,.pdf,Office Memo _ filling of vacant seats of Nursing colleges under Management Quota.pdf
1440,file/Ph.D Result Notification of Mr. Mahmood Hussain MirDepartment of Computer Sciences.pdf,"Ph.D. Result Notification of Mr. Mahmood Hussain Mir, Department of Computer Science .",.pdf,Ph.D Result Notification of Mr. Mahmood Hussain MirDepartment of Computer Sciences.pdf
1439,file/Notification VIVA entrance (2).pdf,Interview - cum - Presentation for Admission to Ph.D. Programme (2022 - 23),.pdf,Notification VIVA entrance (2).pdf
1438,file/Ph.D Result Notification of Mr. Attiq Ul RehmanDepartment of Mathematics.pdf,"Ph.D. Result Notification of Mr. Attiq Ul Rehman, Department of Mathematics",.pdf,Ph.D Result Notification of Mr. Attiq Ul RehmanDepartment of Mathematics.pdf
1437,file/Ph.D Result Notification of Ms. Saima NissarDepartment of Management Studies.pdf,"Ph.D. Result Notification of Ms. Saima Nissar, Department of Management Studies",.pdf,Ph.D Result Notification of Ms. Saima NissarDepartment of Management Studies.pdf
1432,file/New Doc 03-31-2023 16.15.pdf,"Ph.D. Result Notification of Mr. Mohd Irfan Dar, Department of Arabic ",.pdf,New Doc 03-31-2023 16.15.pdf
1431,file/Adobe Scan 30-Mar-2023.pdf,"Applications are invited for two months paid ""Student Internship"" programme under SSR  SERB Project.",.pdf,Adobe Scan 30-Mar-2023.pdf
1430,file/Mehmood Hussain viva notification.pdf,"Ph.D. viva-voce notification of Mr. Mahmood Hussain Mir, Department of Computer Science .",.pdf,Mehmood Hussain viva notification.pdf
1429,file/Final Ph. D. Entrance result 2022 (1).pdf,"Result of Ph.D. Entrance Test, 2022",.pdf,Final Ph. D. Entrance result 2022 (1).pdf
1428,file/Entrance Test for Ph.D. Electrical Engineering being held on 23-03-2023.pdf,Ph.D. Entrance Test Notification for Electrical Engineering,.pdf,Entrance Test for Ph.D. Electrical Engineering being held on 23-03-2023.pdf
1427,file/DocScanner 17 Mar 2023 3-21 pm.pdf,"Ph.D. Viva Voce Notification of Mr. SM Murtaza Bukhari, Department of Management Studies",.pdf,DocScanner 17 Mar 2023 3-21 pm.pdf
1426,file/DocScanner 15 Mar 2023 2-43 pm.pdf,"Pre Submission M.Phil. Presentation Notification of Ms. Farzana Tabassum Rimu, Department of Management Studies",.pdf,DocScanner 15 Mar 2023 2-43 pm.pdf
1425,file/GAT-B  Admission Notification 2023.pdf,Admission Notification for M. Sc. Biotechnology Programme-2023 (through GAT-B),.pdf,GAT-B  Admission Notification 2023.pdf
1424,file/cs1532023Ph.D Pre submission Notice.pdf,"Pre Submission Ph.D. Presentation Notification of Mr. Tawseef Ahmad Mir, Department of Computer Sciences",.pdf,cs1532023Ph.D Pre submission Notice.pdf
1423,file/Extending the Registration for Online Application Forms of the Common University Entrance Test [CUET (UG)] - 2023 Examination.pdf,Extending the Registration for Online Application Forms of the Common University Entrance Test [CUET (UG)] - 2023 Examination,.pdf,Extending the Registration for Online Application Forms of the Common University Entrance Test [CUET (UG)] - 2023 Examination.pdf
1421,file/update cuetugAdmsion 2023 (1).pdf,Notification for Admission to Under-Graduate programmes through CUET,.pdf,update cuetugAdmsion 2023 (1).pdf
1419,file/Adobe Scan Mar 092023 (1).pdf,"Ph.D. Viva Voce Notification of Mr. Mohd Irfan Dar, Department of Arabic ",.pdf,Adobe Scan Mar 092023 (1).pdf
1418,file/202223phdKEY.pdf,Ph.D. Entrance test Answer Keys (2022-23),.pdf,202223phdKEY.pdf
1416,file/Ph.D.result of Ms. Nadia Gul department of Biotechnology.pdf,"Ph.D. Result of Ms.Nadia Gul, Department of Biotechnology",.pdf,Ph.D.result of Ms. Nadia Gul department of Biotechnology.pdf
1415,file/Ph. D. Result of Ms. Nafeesa Mushtaq department of Economics.pdf,"Ph.D. Result of Ms. Nafeesa Mushtaq,  Department of Economics",.pdf,Ph. D. Result of Ms. Nafeesa Mushtaq department of Economics.pdf
1413,file/snDocScanner 21 Feb 2023 11-21 am.pdf,"Ph.D  Viva-Voce of Ms. Saima Nisar, Department of Management Studies",.pdf,snDocScanner 21 Feb 2023 11-21 am.pdf
1412,file/Cancellation of Ph.D. Electrical Engineering Entrance Test - 2022.pdf,Notification Regarding Cancellation of Ph.D. Electrical Engineering Entrance Test - 2022,.pdf,Cancellation of Ph.D. Electrical Engineering Entrance Test - 2022.pdf
1411,file/DocScanner 14 Feb 2023 12-05 pm (1).pdf," Pre Submission Presentation Notification of Ms. Sabreena, Department of Economics",.pdf,DocScanner 14 Feb 2023 12-05 pm (1).pdf
1410,file/Tahir pre submission.pdf,"Pre Submission Ph.D. Presentation Notification of Mr. Tahir Nazir, Department of Economics",.pdf,Tahir pre submission.pdf
1408,file/Notice for Online Viva-Voce of Flourance.pdf,"Ph. D Viva-Voce of Ms. Flourance Chaand, Department of English",.pdf,Notice for Online Viva-Voce of Flourance.pdf
1407,file/Pre Submission Notice.pdf,"Pre Ph.D. Presentation Notification, Department of Computer Science ",.pdf,Pre Submission Notice.pdf
1406,file/Ph.D. Test postponement-2.pdf,"Rescheduled Date of Ph.D. Entrance Test - 2022 in the subjects Zoology, Biotechnology & Mathematics",.pdf,Ph.D. Test postponement-2.pdf
1403,file/Ph.D. Test DAA.pdf,Detailed Notification Regarding Ph.D. Entrance Test - 2022,.pdf,Ph.D. Test DAA.pdf
1402,file/IMG-20230202-WA0011.pdf,Notification Regarding Ph.D. Entrance Test - 2022,.pdf,IMG-20230202-WA0011.pdf
1401,file/NOTIFICATION 22-23 revised NEW(1).pdf,"Notification for the Candidates who have applied for management seat through online mode for admission in B. Sc Nursing, Session 2022-23",.pdf,NOTIFICATION 22-23 revised NEW(1).pdf
1400,file/Synopsis presentationsnn.pdf,"Notification Regarding Synopsis Presentation of Ms. Najmu Nissa, Department of Computer Sciences",.pdf,Synopsis presentationsnn.pdf
1399,file/DocScanner 25 Jan 2023 10-28 am.pdf,Circular Regarding Republic Day Celebration,.pdf,DocScanner 25 Jan 2023 10-28 am.pdf
1398,file/percenttuition fee waiver for the only female girl child.pdf,Notification Regarding 50% tuition fee waiver for the only female girl child admitted in any academic programme at BGSB University with effect from the forthcoming academic session (2023-24).,.pdf,percenttuition fee waiver for the only female girl child.pdf
1395,file/Ph.D Result Notification of Mr. Shahid Ul IslamDepartment of Biotechnology.pdf,"Ph.D. Result Notification of Mr. Shahid Ul Islam, Department of Biotechnology",.pdf,Ph.D Result Notification of Mr. Shahid Ul IslamDepartment of Biotechnology.pdf
1394,file/Ph.D Result Notification of Mr. Asif AdilDepartment of Computer Science.pdf,"Ph.D. Result Notification of Mr. Asif Adil, Department of Computer Science.pdf",.pdf,Ph.D Result Notification of Mr. Asif AdilDepartment of Computer Science.pdf
1393,file/Ph.D Result Notification of Ms. Yasmeen KouserDepartment of Zoology.pdf,"Ph.D. Result Notification of Ms. Yasmeen Kouser, Department of Zoology",.pdf,Ph.D Result Notification of Ms. Yasmeen KouserDepartment of Zoology.pdf
1391,file/Ph.D Result Notification of Mr. Shaheen Majeed waniDepartment of Zoology.pdf,"Ph.D. Result Notification of Mr. Shaheen Majeed wani, Department of Zoology",.pdf,Ph.D Result Notification of Mr. Shaheen Majeed waniDepartment of Zoology.pdf
1390,file/Ph.D Result Notification of Mr. Sajid KhanDepartment of Botany.pdf,"Ph.D. Result Notification of Mr. Sajid Khan, Department of Botany",.pdf,Ph.D Result Notification of Mr. Sajid KhanDepartment of Botany.pdf
1388,file/Ph.D Result Notification of Ms. Nusrat RoufDepartment of Computer Science.pdf,"Ph.D. Result Notification of Ms. Nusrat Rouf, Department of Computer Science",.pdf,Ph.D Result Notification of Ms. Nusrat RoufDepartment of Computer Science.pdf
1387,file/M.Phil Result Notification of Mr. Wajahat Waseem TantrayDepartment of Biotechnology.pdf,"M.Phil Result Notification of Mr. Wajahat Waseem Tantray, Department of Biotechnology",.pdf,M.Phil Result Notification of Mr. Wajahat Waseem TantrayDepartment of Biotechnology.pdf
1386,file/Performa Open Choice Elective Course under CBCS - Copy.pdf,Proforma for  Opting Open Choice Elective Course under CBCS in Semester II,.pdf,Performa Open Choice Elective Course under CBCS - Copy.pdf
1385,file/My Doc - 371753.pdf,"Schedule for Academic Activities of SoET, Session Jan-July, 2023",.pdf,My Doc - 371753.pdf
1384,file/Notice2023Winter Vacations for Nursing College Kishtwar.pdf,"Notice regarding Winter Vacations for College of Nursing, Kishtwar",.pdf,Notice2023Winter Vacations for Nursing College Kishtwar.pdf
1383,file/Ph.D. Viva Voce Notification of Ms. Nafeesa MushtaqDepartment of Economics.pdf,"Ph.D. Viva Voce Notification of Ms. Nafeesa Mushtaq, Department of Economics",.pdf,Ph.D. Viva Voce Notification of Ms. Nafeesa MushtaqDepartment of Economics.pdf
1381,file/Notification Regarding Semester Fee for ugpgdipProgramme (Even SemesterJan-June2023 ).pdf,"Notification Regarding Semester Fee for U.G., P.G., Diploma  Programme (Even Semester, Jan-June,2023 )",.pdf,Notification Regarding Semester Fee for ugpgdipProgramme (Even SemesterJan-June2023 ).pdf
1380,file/Circular of fee for B. Tech2022-23jan-june.pdf,"Notification Regarding Semester Fee for B.Tech. Programme (Even Semester, Jan-June,2023 )",.pdf,Circular of fee for B. Tech2022-23jan-june.pdf
1379,file/DocScanner Jan 4 2023 1-35 PM.pdf,"Revised Date of End Semester Examination for MBA. Semester-III Earlier Scheduled on January 02, 2023",.pdf,DocScanner Jan 4 2023 1-35 PM.pdf
1378,file/Ph. D Notification of Mr. Adeel Hussain Alie Department of Management Studies.pdf,"Ph.D. Notification of Mr. Adeel Hussain Alie,  Department of Management Studies",.pdf,Ph. D Notification of Mr. Adeel Hussain Alie Department of Management Studies.pdf
1377,file/NKNNotice inviting Quotations.pdf,"Notice Inviting Quotations for the Supply of Computer Network Hardware Equipments ",.pdf,NKNNotice inviting Quotations.pdf
1376,file/WhatsApp Image 2023-01-03 at 15.41.11.pdf,"Revised Date of End Semester Examination for  B.Tech. Semester-III, V, VII Earlier Scheduled on January 02, 2023",.pdf,WhatsApp Image 2023-01-03 at 15.41.11.pdf
1373,file/Notification for Submission of Pahari Scholarship Application for the year 2022-2302012023.pdf,Notification for Submission of Pahari Scholarship Application for the year 2022-23,.pdf,Notification for Submission of Pahari Scholarship Application for the year 2022-2302012023.pdf
1372,file/Postponment of University Exams scheduled for Jan 2 2023.pdf,"Postponement of University End Semester Examinations scheduled for January 2, 2023",.pdf,Postponment of University Exams scheduled for Jan 2 2023.pdf
1371,file/AA BGBS University Road_0001.pdf,Accord of Administrative Approval to the Construction of Road from Rajouri to BGSBU,.pdf,AA BGBS University Road_0001.pdf
1370,file/Notification _ Winter Vacations (1).pdf,Notification Regarding Winter Vacations,.pdf,Notification _ Winter Vacations (1).pdf
1369,file/update Ph.D Notification of Mr. Faisal Faheem KhanDepartment of Management Studies.pdf,"Ph.D. Notification of Mr. Faisal Faheem Khan, Department of Management Studies",.pdf,update Ph.D Notification of Mr. Faisal Faheem KhanDepartment of Management Studies.pdf
1368,file/in.pdf,"Revised Interview Notice for Academic Arrangement in Nursing Colleges, BGSBU",.pdf,in.pdf
1367,file/SAJIDPHD BOTANY.pdf,"Ph.D. Viva Voce Notification of Mr. Sajid Khan, Department of Botany",.pdf,SAJIDPHD BOTANY.pdf
1366,file/Interview Academic Arrangement Postpone (1).pdf,"Interview  for Academi Arrangement in Nursing Colleges, BGSBU Postponed.",.pdf,Interview Academic Arrangement Postpone (1).pdf
1365,file/phdshahidulislam.pdf,"Ph.D. Viva Voce Notification of Mr. Shahid ul Islam, Department of Biotechnology",.pdf,phdshahidulislam.pdf
1364,file/M.Phil wajahat waseem tantray.pdf,"M.Phil. Viva Voce Notification of Mr. Wajahat Waseem Tantray, Department of Biotechnology",.pdf,M.Phil wajahat waseem tantray.pdf
1363,file/INTERVIEW NOTICE AARN.pdf,"Interview Notice for Academi Arrangement in Nursing Colleges, BGSBU",.pdf,INTERVIEW NOTICE AARN.pdf
1361,file/Notification _ Interview for the post of Chair Professor (1).pdf,Interview Notice for the Post of Chair Professor in Tribal Studies,.pdf,Notification _ Interview for the post of Chair Professor (1).pdf
1359,file/Asif Adil viva notification.pdf,"Ph.D. Viva Voce Notification of Mr. Asif Adil, Department of Computer Science",.pdf,Asif Adil viva notification.pdf
1358,file/Datesheet for B.Tech. Semster-I Backlog.pdf,"Datesheet for B.Tech. Semester-I (Backlog, New Course)",.pdf,Datesheet for B.Tech. Semster-I Backlog.pdf
1357,file/DateSheet-MIT-I-III-2022.pdf,"Datesheet for M.Sc. I.T. Odd Semesters (First/Third) for the session 2022-23 ",.pdf,DateSheet-MIT-I-III-2022.pdf
1356,file/Ph.D entrance test syllabuscs202223.pdf,Entrance Test Syllabus (Session 2022-23) for Ph.D. Computer Science,.pdf,Ph.D entrance test syllabuscs202223.pdf
1355,file/Nusrat Rouf viva notification.pdf,"Ph.D. Viva Voce Notification of Ms. Nusrat Rouf Khan, Department of Computer Science",.pdf,Nusrat Rouf viva notification.pdf
1353,file/Biotechnology23 Ph. D Entrance Syllabus 2022.pdf,"Entrance Test Syllabus (Session 2022-23) for Ph.D. Biotechnology ",.pdf,Biotechnology23 Ph. D Entrance Syllabus 2022.pdf
1352,file/Ph. D. Syllabus 202223 ( Mathematics Applied Mathematics)..pdf,"Entrance Syllabus for Ph.D. Programme in Mathematics / Applied Mathematics, 2022-23",.pdf,Ph. D. Syllabus 202223 ( Mathematics Applied Mathematics)..pdf
1351,file/PhD Syllabus Civil 2022-2023.pdf,Entrance Test Syllabus (Session 2022-23) for Ph.D. Civil Engineering,.pdf,PhD Syllabus Civil 2022-2023.pdf
1350,file/mgmt2023.pdf,Entrance Test Syllabus (Session 2022-23) for Ph.D. Management Studies,.pdf,mgmt2023.pdf
1349,file/Syllabus for Ph.D. entrance test-2022-2023(Electrical).pdf,Entrance Test Syllabus (Session 2022-23) for Ph.D. Electrical Engineering,.pdf,Syllabus for Ph.D. entrance test-2022-2023(Electrical).pdf
1348,file/phd syllabus 28 Nov 2022.pdf,Entrance Test Syllabus (Session 2022-23) for Ph.D. Information Technology and Engineering,.pdf,phd syllabus 28 Nov 2022.pdf
1347,file/update newMess Notice.pdf,e -Tender for providing catering services in the University Hostels,.pdf,update newMess Notice.pdf
1345,file/DocScanner Nov 25 2022 10-35 AM.pdf,"Ph.D. Viva Voce Notice of Mr.Adeel Hussain Alie, Department of Management Studies",.pdf,DocScanner Nov 25 2022 10-35 AM.pdf
1344,file/DocScanner 24 Nov 2022 10-53 am.pdf,Rescheduled Ph.D. Viva Voce Examination Notice,.pdf,DocScanner 24 Nov 2022 10-53 am.pdf
1343,file/nfee.pdf,Fee Structure for B.Sc. Nursing ( Batch 2022-26 and Subsequent Batches),.pdf,nfee.pdf
1342,file/Eligible wards of the deceased employees of the University (scholarship Forms) (1).pdf,"Scholarship Forms for Eligible wards of the deceased employees of the University ",.pdf,Eligible wards of the deceased employees of the University (scholarship Forms) (1).pdf
1341,file/PPVNOTICE.pdf,"Postponement Notice Regarding Ph.D. Viva Voce of Mr. Faisal Faheem Khan, Department of Management Studies",.pdf,PPVNOTICE.pdf
1340,file/DocScanner 10 Nov 2022 2-05 pm.pdf,"Ph.D. Viva Voce Notification of Mr. Faisal Faheem Khan, Department of Management Studies",.pdf,DocScanner 10 Nov 2022 2-05 pm.pdf
1339,file/DOC-20221104-WA0007..pdf,Datesheet for Pre Ph.D. Course work in Management Studies,.pdf,DOC-20221104-WA0007..pdf
1338,file/CONCEPT NOTE(1)_merged.pdf,One week Research Methodology Workshop in Social Sciences and Humanities.,.pdf,CONCEPT NOTE(1)_merged.pdf
1337,file/Notification of Minority202223.pdf,Notification regarding Submission of Scholarship Applications (Minority/ Merit cum Means) for the Year 2022-23,.pdf,Notification of Minority202223.pdf
1336,file/Notice interview Persian.pdf,"Interview Notice for the Position of Lecturer on Academic Arrangement | Persian ",.pdf,Notice interview Persian.pdf
1335,file/EVSfinal2022.pdf,"Merit List and Counselling Notice for Admission to M.Sc. Environmental Science, 2022",.pdf,EVSfinal2022.pdf
1334,file/Botanyfinal2022.pdf,"Merit List and Counselling Notice for Admission to M.Sc. Botany, 2022",.pdf,Botanyfinal2022.pdf
1333,file/Zoologyfinal2022.pdf,"Merit List and Counselling Notice for Admission to M.Sc. Zoology, 2022",.pdf,Zoologyfinal2022.pdf
1332,file/evs22.pdf,"Answer Key for Evaluation of M.Sc. EVS Entrance Test Conducted on September 08, 2022",.pdf,evs22.pdf
1331,file/botany22.pdf,"Answer Key for Evaluation of M.Sc. Botany Entrance Test Conducted on September 08, 2022",.pdf,botany22.pdf
1330,file/zoology22.pdf,"Answer Key for Evaluation of M.Sc. Zoology Entrance Test Conducted on September 08, 2022",.pdf,zoology22.pdf
1329,file/Post matric scholarship.pdf,"Notice regarding Submission of Online Scholarship Applications under centrally sponsored scheme ""Post Matric Scholarship to ST Students"" for the year 2022-23",.pdf,Post matric scholarship.pdf
1328,file/Ph. D Result Notificaton of Ms. Rawhat Un Nisa Department of Zoology.pdf,"Ph.D. Result Notification of Ms. Rawhat un Nisa, Department of Zoology ",.pdf,Ph. D Result Notificaton of Ms. Rawhat Un Nisa Department of Zoology.pdf
