7087,[18-11-2025] Overall result of Diploma in Civil Engineering Roll no 23-DCE-2021,7087.pdf,
7086,"[18-11-2025] B.Tech. Information Technology Engineering End-of-Semester - VIII Examination (Regular) held in May, 2024",7086.pdf,
7085,"[18-11-2025] B.Tech. Electrical Engineering and B.Tech. Electrical Engineering (Lateral Entry) End-of-Semester - VIII (Regular) Examination held in May, 2025",7085.pdf,
7084,"[18-11-2025] B.Tech. Civil Engineering and B.Tech. Civil Engineering (Lateral Entry) End-of-Semester - VIII (Regular) Examination held in May, 2025",7084.pdf,
7083,"[18-11-2025] B.Tech. Computer Science & Engineering End-of-Semester - VIII (Regular) Examination held in May, 2025",7083.pdf,
7082,[18-11-2025] B.Tech. Electrical Engineering End-of-Semester - VIII Examination (Regular) held in May-June-2023,7082.pdf,
7081,"[18-11-2025] Result Notification of B.Tech. Information Technology Engineering End-of-Semester - VIII (Regular) Examination held in May, 2025",7081.pdf,
7079,"[03-11-2025] Result of B.A Arabic semester -I Examination held in jan-feb, 2023",unidata/results/ 7079.pdf,~/uniimg/newgif.gif
7078,"[03-11-2025] Result of B.A Arabic semester-I Examination held in Jan-Feb, 2024",unidata/results/ 7078.pdf,~/uniimg/newgif.gif
7077,"[31-10-2025] Result of BBA-I semester exams held in January,2023",unidata/results/ 7077.pdf,~/uniimg/newgif.gif
7076,"[31-10-2025] Result of BBA-III Semester exams held in May, 2023",unidata/results/ 7076.pdf,~/uniimg/newgif.gif
7075,"[31-10-2025] Results of BBA-IV(Backlog) semester Exams held in July-August.,2025",unidata/results/ 7075.pdf,~/uniimg/newgif.gif
7074,"[31-10-2025] Result of BBA-III semester exams held in Jan-Feb,2024",unidata/results/ 7074.pdf,~/uniimg/newgif.gif
7073,"[31-10-2025] Result of BBA-IV Semester Exams held in May-June,2024",unidata/results/ 7073.pdf,~/uniimg/newgif.gif
7072,[31-10-2025] Result of BBA -V Exams held in December-2024,unidata/results/ 7072.pdf,~/uniimg/newgif.gif
